analysis	cohort	sample	signal	width	jsd	tv	hellinger	oops_ap	zoops_ap	oops_conf	zoops_conf	zoops_fraction	oops_resampling	zoops_resampling
ctcf_initial	mcf7-encsr000ahd	6	0.0	19	0.0952977550962569			0.07008911246899069	0.07158970379406614	5.898806512232244	6.6813404028940875	0.202	0.10848174140990754	0.42838069183480626
ctcf_initial	mcf7-encsr000ahd	6	10.0	19	0.09000008780210403			0.07065924965114045	0.07150550670463038	5.645300623040477	6.551440001745572	0.193	0.11040320634262812	0.4262673688271989
ctcf_initial	mcf7-encsr000ahd	6	25.0	19	0.4415206137288602			0.07164807813129981	0.0739644217041446	4.989893793723526	6.311188325927729	0.138	0.010739945436365016	0.010117167119587378
ctcf_initial	mcf7-encsr000ahd	6	50.0	19	0.43524476837589254			0.0737376608360171	0.0742966962807123	0.0	5.826813122311629	0.096	0.018757286884304888	0.01738540949121557
ctcf_initial	mcf7-encsr000ahd	6	75.0	19	0.10729174445290594			0.7113232991014351	0.7555257639435958	6.554281100188345	6.769734879434311	0.714	0.10278782731335181	0.003785169527066521
ctcf_initial	mcf7-encsr000ahd	6	100.0	19	0.22212500819944486			0.7357646257826354	0.7593038149121781	7.205914833449387	7.239234264438248	0.999	0.22224154012334393	0.0029406130881943506
ctcf_initial	mcf7-encsr000ahd	7	0.0	19	0.4593342024618652			0.07086755392303594	0.07487297696086215	5.142918150252504	6.435703548045746	0.151	0.10765449323368906	0.5035239234801349
ctcf_initial	mcf7-encsr000ahd	7	10.0	19	0.45363122456707394			0.07142599704704963	0.07545098218620482	3.835744417636339	6.2711614130797795	0.134	0.0085361848087155	0.50734373826281
ctcf_initial	mcf7-encsr000ahd	7	25.0	19	0.30763453321194323			0.07220606039787138	0.07186937574077396	2.3161602462215054	6.0985565707115645	0.114	0.008805444409854424	0.49077383644273753
ctcf_initial	mcf7-encsr000ahd	7	50.0	19	0.4184101330332903			0.08298176038658103	0.07555833553508037	0.0	5.635864132782842	0.079	0.031360238260336855	0.015081882706604835
ctcf_initial	mcf7-encsr000ahd	7	75.0	19	0.10487282196643151			0.7197563392193839	0.7362737515829045	6.610589469394063	6.757962157281956	0.767	0.10256114986055476	0.10338620228586144
ctcf_initial	mcf7-encsr000ahd	7	100.0	19	0.0			0.7615981792455352	0.7615981792455352	7.228928746440651	7.228928746440651	1.0	0.10208803397983675	0.0025408214316788077
ctcf_initial	mcf7-encsr000ahd	8	0.0	19	0.38423171945312884			0.07022840540346109	0.07432122425507152	5.790803008669014	6.637530089044688	0.179	0.007282455877294756	0.010080431527466191
ctcf_initial	mcf7-encsr000ahd	8	10.0	19	0.3858090472773748			0.07078952312510677	0.07420975807754115	5.52926481733268	6.525839948191923	0.163	0.006493340046735691	0.010682671729531664
ctcf_initial	mcf7-encsr000ahd	8	25.0	19	0.3885183918374618			0.07166908961701768	0.07399129302846606	5.156765668465338	6.419031818566185	0.147	0.01047825811225325	0.011584940462711038
ctcf_initial	mcf7-encsr000ahd	8	50.0	19	0.38733264581987337			0.07366234338191473	0.07005597644892306	0.0	5.953495016932552	0.099	0.11324538217931757	0.5918755237693129
ctcf_initial	mcf7-encsr000ahd	8	75.0	19	0.006539115181952178			0.7081788348899954	0.7499759244107802	6.618184793469634	6.80930872354851	0.752	0.17758026293699067	0.002720111279453053
ctcf_initial	mcf7-encsr000ahd	8	100.0	19	0.00017486578711676273			0.7634276548335786	0.7653815967770403	7.302279271246626	7.308444917306559	0.999	0.1915598758855998	0.0019741960036305088
ctcf_initial	mcf7-encsr000ahd	9	0.0	19	0.3993700375400683			0.07154748856429341	0.0743061065356269	5.9309043685851215	6.731347072773356	0.186	0.007646084116495799	0.011171430560897887
ctcf_initial	mcf7-encsr000ahd	9	10.0	19	0.4730700899423921			0.07225159199176037	0.0740206241445645	5.7436909966153715	6.649835971554774	0.173	0.00882166969664957	0.011053977631692287
ctcf_initial	mcf7-encsr000ahd	9	25.0	19	0.473461075115731			0.07279837221586677	0.0742240251634261	5.348458982125799	6.449630450324354	0.148	0.1098902512375625	0.44021647392256563
ctcf_initial	mcf7-encsr000ahd	9	50.0	19	0.4549948738840085			0.07457006938538692	0.07377674820941664	2.6877774235975886	6.064967389418308	0.108	0.10911420038157907	0.4365655432369298
ctcf_initial	mcf7-encsr000ahd	9	75.0	19	0.0069412987518403906			0.711947065205226	0.7469791500397991	6.568718060343215	6.767867650457802	0.752	0.1553122985451398	0.0048353195385559275
ctcf_initial	mcf7-encsr000ahd	9	100.0	19	0.10091447668013986			0.7554250570852291	0.740583139001118	7.212164599257183	7.218277036565134	0.992	0.1922756498647689	0.10321919354987515
ctcf_initial	mcf7-encsr000ahd	10	0.0	19	0.1004519887144846			0.0702870077261527	0.07165666998981927	5.506820392662645	6.627808424102464	0.191	0.10517212830013098	0.4321607063246899
ctcf_initial	mcf7-encsr000ahd	10	10.0	19	0.37946406733256066			0.07085950182170478	0.07484534936898565	4.749110223261659	6.490203789927855	0.159	0.004940669366510647	0.00825632881970637
ctcf_initial	mcf7-encsr000ahd	10	25.0	19	0.10887503943741061			0.07163009506271117	0.0718775539312155	3.3953103785784453	6.281182451603047	0.147	0.004703782671433561	0.4351657020903638
ctcf_initial	mcf7-encsr000ahd	10	50.0	19	0.12771911945833675			0.07308877375871733	0.07163005858012829	0.0	5.864391131758753	0.102	0.007207175899765024	0.4410471478138562
ctcf_initial	mcf7-encsr000ahd	10	75.0	19	0.008629914916502434			0.7338053570816211	0.7710311237695752	6.602719376099912	6.812515488856385	0.691	0.18041389965982352	0.003340345773746118
ctcf_initial	mcf7-encsr000ahd	10	100.0	19	0.00037167437940173914			0.7686527305674593	0.7691457843023278	7.244062895681822	7.253612382121271	0.999	0.0019399930208765237	0.002407019637208367
ctcf_fine	calu3-development	1	55.0	19	0.3163521774276771	0.5344444413794008	0.49004227487851826	0.07326516873577933	0.07476899294093557	0.0	5.523866262664925	0.145	0.1113105165326624	0.5249857049572944
ctcf_fine	calu3-development	1	60.0	19	0.20363404346968217	0.2574180633773327	0.26810164828192545	0.6530245477561218	0.6801386785269303	5.388267336703036	6.317172565426359	0.553	0.19382755610373686	0.006444048264033375
ctcf_fine	calu3-development	1	65.0	19	0.11473447970160937	0.17534111014638393	0.18816748016179005	0.6617011890594744	0.7047040162087008	5.83457918614551	6.49829536313056	0.547	0.19387744587144606	0.10310434341453042
ctcf_fine	calu3-development	1	70.0	19	0.11200821248409812	0.16615182423737473	0.1800444610301884	0.669505944458961	0.7059190262938217	6.09682338213767	6.606811235942144	0.59	0.24989370469087113	0.0033195027418852093
ctcf_fine	calu3-development	2	55.0	19	0.47516639483243645	0.6572978947368421	0.6007829236113887	0.45472879498631863	0.07541676399166931	4.504862792395659	5.899337964324296	0.091	0.2110315229939254	0.013930788215562765
ctcf_fine	calu3-development	2	60.0	19	0.11949944597626094	0.19168832823413612	0.20079712184245285	0.5421764154374141	0.6952719685498219	5.255710328322199	6.2116209178498805	0.487	0.0036632002750680826	0.10442917961547744
ctcf_fine	calu3-development	2	65.0	19	0.017560594081164477	0.08747207047977851	0.09762025175467129	0.6165911762766275	0.6988571866998347	5.584385281973169	6.380576003966637	0.519	0.002705121283472336	0.004036345609101342
ctcf_fine	calu3-development	2	70.0	19	0.014153373575408667	0.07705251788731372	0.0876127746701401	0.647331369572133	0.7000543412655927	5.918587508019766	6.502873276826423	0.562	0.002642352919500175	0.10341107893675332
ctcf_fine	calu3-development	3	55.0	19	0.3393909578246915	0.5670271270418205	0.5133544206901415	0.07396172911668522	0.07438040625521165	0.0	5.743624212965538	0.145	0.1142256112795085	0.04379045122957959
ctcf_fine	calu3-development	3	60.0	19	0.3150764309067887	0.4911263012645491	0.4496343123368103	0.07493526338689695	0.7103506606534834	0.0	6.308294971189586	0.435	0.18878651461460252	0.33082165202716884
ctcf_fine	calu3-development	3	65.0	19	0.11657717629083844	0.18181978003811766	0.1924529085348242	0.6437888491657903	0.7048783327117778	5.703295262535388	6.435015798424031	0.526	0.15782949245537914	0.19410837034638356
ctcf_fine	calu3-development	3	70.0	19	0.17763892536985465	0.25509664235955043	0.26643981843246245	0.6578278420114653	0.7086522300326146	5.92011872734644	6.563694803670064	0.574	0.14850544346564148	0.1043232625525741
ctcf_fine	calu3-development	4	55.0	19	0.23018803478934116	0.38805566264373736	0.407097876921784	0.07219881652578913	0.07026730076154698	0.0	5.663541877367142	0.087	0.11970813110465431	0.4909318565744229
ctcf_fine	calu3-development	4	60.0	19	0.12276865820211272	0.19350003011367964	0.20924917698781656	0.6200829990715948	0.6992140782178405	5.4088140613761375	6.349980396145874	0.44	0.21253341838268272	0.4792696611944997
ctcf_fine	calu3-development	4	65.0	19	0.019349820613326026	0.08942413054701888	0.10445939932168029	0.6390306525609964	0.7046454668245483	5.810450788009569	6.501118569788916	0.51	0.0031764154404415887	0.004324190591077405
ctcf_fine	calu3-development	4	70.0	19	0.016351127528483254	0.079403990912628	0.09513024729556603	0.6505412905348167	0.7030801952153667	6.088412581257773	6.608706015782072	0.556	0.0033410708788273427	0.0034533132425583
ctcf_fine	calu3-development	5	55.0	19	0.4637743651406458	0.651208821978022	0.5983976747180761	0.07230870799509043	0.07303835296313164	0.0	5.879962656244053	0.091	0.018881938889423633	0.5562440395554801
ctcf_fine	calu3-development	5	60.0	19	0.02364091669351039	0.10279308418570204	0.11731138800561292	0.6223106536255871	0.7014800031211339	5.5743759977222265	6.3220646593597944	0.422	0.1477696774496198	0.3549838470765778
ctcf_fine	calu3-development	5	65.0	19	0.11565629420772508	0.17543612543360512	0.1872909451736609	0.6432639336911827	0.712435902791846	5.91878257742308	6.500266262295969	0.519	0.15055635839052223	0.26654756672240926
ctcf_fine	calu3-development	5	70.0	19	0.0160808525130821	0.07299816341121479	0.09075781970225831	0.6516573544714654	0.7086816050882315	6.205613525752093	6.643843063246012	0.582	0.0034220699623864724	0.25850975185677305
ctcf_fine	calu3-development	6	55.0	19	0.17839392022904974	0.2802766064994746	0.2852031385700917	0.6414027320407724	0.6904037414823753	4.712737191467469	6.069205936860319	0.444	0.2062868782692878	0.537883109849696
ctcf_fine	calu3-development	6	60.0	19	0.021603211707721268	0.10229094582755942	0.11235431232678907	0.6511214265550017	0.7092343109573234	5.273021941930685	6.301104872554863	0.444	0.14561320623892296	0.005588095167277701
ctcf_fine	calu3-development	6	65.0	19	0.014420549908826357	0.07714675782053244	0.0874492148538506	0.6631896413647282	0.7041515695330202	5.723799136394253	6.430474871823459	0.567	0.1460673832388182	0.004270643071202708
ctcf_fine	calu3-development	6	70.0	19	0.013660251310991878	0.0723126260627183	0.0853551965763354	0.6675106332039183	0.7086473340883015	6.053784780912256	6.578003729934334	0.582	0.0046604713280527345	0.0037829400336971248
ctcf_fine	calu3-development	7	55.0	19	0.024037086702528788	0.10965488886180146	0.11749244559652139	0.6338099782796917	0.6998087782756538	4.18309747545989	6.050158968613905	0.43	0.19419072354109215	0.5387692143414163
ctcf_fine	calu3-development	7	60.0	19	0.023123982921423838	0.10449756471297693	0.11483202003397468	0.6477150871596172	0.7076398809892043	5.163326208955722	6.213811901524203	0.44	0.15897956349486422	0.24585563502380514
ctcf_fine	calu3-development	7	65.0	19	0.11714321310943827	0.1824476953649657	0.19352804145114458	0.6699202362352867	0.710364544307928	5.658510476872008	6.379929393922917	0.507	0.19789110947979513	0.1033164183030156
ctcf_fine	calu3-development	7	70.0	19	0.11416076501094419	0.17060683353459352	0.1833904683808339	0.673363791415326	0.7066391486527029	5.965623217539266	6.481759633919637	0.58	0.00661485811660015	0.10332257307042987
ctcf_fine	calu3-development	8	55.0	19	0.21993740777276288	0.30592145157116934	0.31008686982276035	0.21969226522000748	0.6532504307223181	4.929432686189357	6.129848435063945	0.441	0.15126314771889654	0.4469987466940156
ctcf_fine	calu3-development	8	60.0	19	0.21618830890241855	0.3640716774193896	0.37856421067041807	0.31694648285667465	0.7004315035435863	5.354137458296042	6.3128268804867345	0.434	0.15702561150817432	0.004834569415699489
ctcf_fine	calu3-development	8	65.0	19	0.21591939128110194	0.34847684768279313	0.3628454022462478	0.4520218041831298	0.6959547553071114	5.676150568102092	6.439069035587991	0.51	0.2386320105682974	0.004143519810656626
ctcf_fine	calu3-development	8	70.0	19	0.21548215345196264	0.33659263718122484	0.35203163584516967	0.5327881807756991	0.6970820167734326	5.94206747060201	6.542651971301884	0.556	0.17262675994167767	0.004131359836483307
ctcf_fine	calu3-development	9	55.0	19	0.4634386327035137	0.6280334916667417	0.5957367760193161	0.07147443156256081	0.07385688531305268	0.0	5.8554980252508395	0.09	0.22615576411577523	0.45867561298135584
ctcf_fine	calu3-development	9	60.0	19	0.4587775438113386	0.6268487740741259	0.5928945055563957	0.0718400616856278	0.0736059011215148	0.0	5.707584130873759	0.081	0.22269772855867015	0.4199920949962355
ctcf_fine	calu3-development	9	65.0	19	0.014967929710236591	0.07347314171456985	0.0860045526220764	0.6279715293922671	0.6855440187778087	5.960479118763834	6.486935851776871	0.579	0.1036519852265148	0.003926506334153198
ctcf_fine	calu3-development	9	70.0	19	0.014071765354386371	0.07502430316515307	0.08675225107793108	0.6386410454016684	0.7043360789947732	6.219253097973057	6.612653658908982	0.592	0.10277025599911611	0.0027554801739432307
ctcf_fine	calu3-development	10	55.0	19	0.20738816033645327	0.3692488051886948	0.3738161674760666	0.07218197167583641	0.07159540339407444	0.0	5.739821123756549	0.106	0.015081459728823094	0.4326846650628649
ctcf_fine	calu3-development	10	60.0	19	0.26793343118407925	0.4684087473889338	0.41144423463007823	0.0730853313452085	0.6934015890767403	0.0	6.384850123919507	0.514	0.013873118493997466	0.5284342706203873
ctcf_fine	calu3-development	10	65.0	19	0.1124646949573757	0.17083513834206554	0.17748765949200992	0.6520526106248968	0.679227754127391	5.845632804104849	6.478388004632759	0.579	0.10431871124386863	0.006009032011331801
ctcf_fine	calu3-development	10	70.0	19	0.11273060114689663	0.16887500189022492	0.1813567983877605	0.6487091854564613	0.6992681338241388	6.1624766844712315	6.618768724589918	0.582	0.10498457896515642	0.00326271017712676
ctcf_fine	a549-encsr035oxa	1	55.0	19	0.026021008409117554	0.11000820154362159	0.11963637375553751	0.42050185278334	0.7020583765137278	4.145891640027819	6.152732694704104	0.416	0.22335626871029857	0.4598782468616355
ctcf_fine	a549-encsr035oxa	1	60.0	19	0.022702841653794794	0.09179894541917305	0.11122794754527603	0.6685945140137115	0.7183174011891864	5.33800388472139	6.375378434148419	0.486	0.19852171478493655	0.4326968598101812
ctcf_fine	a549-encsr035oxa	1	65.0	19	0.020020524422253043	0.08190737320585373	0.10257721220229671	0.6804036421475879	0.7221630454739734	5.705730664541409	6.472346294500901	0.517	0.19440002458860492	0.10298774883908986
ctcf_fine	a549-encsr035oxa	1	70.0	19	0.017291675533629362	0.07416850902398166	0.09569186450997995	0.6910268626931899	0.7241964587615735	6.035382402058822	6.588725455905434	0.557	0.1931428346103037	0.10273393951266481
ctcf_fine	a549-encsr035oxa	2	55.0	19	0.12180331667345567	0.20192577192585323	0.20879894442323552	0.6407920734097102	0.7317360757757854	5.222126700164211	6.261752484546118	0.431	0.1684862676116837	0.3564200889646669
ctcf_fine	a549-encsr035oxa	2	60.0	19	0.11795499246095502	0.19055361751550176	0.19840450813782465	0.6530093030800502	0.7349882641720765	5.673792837799004	6.423061973449385	0.491	0.10445253524377793	0.004399050918983682
ctcf_fine	a549-encsr035oxa	2	65.0	19	0.11520547010594542	0.17830233376638766	0.18904545546922993	0.6722665355493065	0.7349781697151369	5.984716338881492	6.5645726717284685	0.539	0.10386642470433546	0.004386171590076755
ctcf_fine	a549-encsr035oxa	2	70.0	19	0.01550411124669849	0.08172627861555315	0.09565338387161315	0.6945723303283912	0.737772702691738	6.187283927745968	6.66539010917868	0.555	0.003362693686364368	0.00444755220211007
ctcf_fine	a549-encsr035oxa	3	55.0	19	0.21637405146965602	0.3557604186003045	0.3659639758881335	0.5329021225291223	0.7228693181726878	5.093264308264469	6.35508098000795	0.478	0.16783807841366538	0.5062172054998303
ctcf_fine	a549-encsr035oxa	3	60.0	19	0.01782894344061107	0.08963681954897744	0.1014190329321027	0.6773668031202418	0.7238215201549204	5.74992625480115	6.472811456768588	0.525	0.10558068369986448	0.10592986906029374
ctcf_fine	a549-encsr035oxa	3	65.0	19	0.015373583278634273	0.08147742744369359	0.09353461110917301	0.6887285393404503	0.7284283483453202	6.014586530133325	6.59550162263942	0.56	0.005972390431681169	0.006523865575783404
ctcf_fine	a549-encsr035oxa	3	70.0	19	0.013017853115433894	0.07201407017566484	0.08491115966476769	0.6914043707337111	0.7290677025097638	6.218815047583732	6.691658810199923	0.609	0.10410750562493068	0.10493400223298821
ctcf_fine	a549-encsr035oxa	4	55.0	19	0.3277335785961052	0.5573097992204114	0.49833561488928235	0.07548784060395108	0.07493745135772939	0.0	6.055347891499948	0.108	0.11186233314562566	0.4076635371704301
ctcf_fine	a549-encsr035oxa	4	60.0	19	0.1161723087543424	0.1828185567690102	0.19186517912721096	0.5806151378130393	0.7241387059273058	5.612110239628829	6.391575145409529	0.554	0.21914300653656116	0.0055268829704404245
ctcf_fine	a549-encsr035oxa	4	65.0	19	0.11559190696567141	0.17667627764602237	0.18694293435688256	0.6686319045134345	0.7182257215151906	5.921467441139661	6.488525128835752	0.548	0.17155929415002494	0.10316026124753316
ctcf_fine	a549-encsr035oxa	4	70.0	19	0.11170891289434762	0.16522585306298185	0.17483326638576702	0.6738915452488538	0.7288126262772285	6.218815047583732	6.639954890501973	0.604	0.19469995767513093	0.0038095455746074854
ctcf_fine	a549-encsr035oxa	5	55.0	19	0.19721981034019037	0.3448401914063528	0.35057463361997604	0.5917951083964871	0.6175427673138907	5.32594255294389	6.220240026780766	0.512	0.20141221948984742	0.38395360877735757
ctcf_fine	a549-encsr035oxa	5	60.0	19	0.11955519703116375	0.18559250913556896	0.1989898004787553	0.6418081328590644	0.7243773039379064	5.736100805584103	6.421436976897629	0.509	0.1501732015269661	0.332655211479603
ctcf_fine	a549-encsr035oxa	5	65.0	19	0.11593969365611814	0.17581415982163376	0.18710147063090304	0.6712886633342174	0.7230374016183201	5.998499515440744	6.543184746791354	0.56	0.10570769018091548	0.19333576082090165
ctcf_fine	a549-encsr035oxa	5	70.0	19	0.016671211594067134	0.07804142612795113	0.09433435692254806	0.687548577297071	0.7332456453776122	6.192654200509101	6.679644677488836	0.56	0.10491205322430959	0.10289789849583794
ctcf_fine	a549-encsr035oxa	6	55.0	19	0.39879212966245153	0.589266766000116	0.552271388699895	0.07579978130062157	0.07665876751862104	0.0	5.665048784191385	0.075	0.23356751032129483	0.3972330648158205
ctcf_fine	a549-encsr035oxa	6	60.0	19	0.018868608876940158	0.08903534350129035	0.09885488660878615	0.6630263034505482	0.7218128521502628	5.532693233516462	6.376478399945664	0.509	0.16661975683660385	0.005351391242011269
ctcf_fine	a549-encsr035oxa	6	65.0	19	0.1150872078185908	0.17911460282856723	0.18610848120410622	0.6542695454137951	0.7220417195903279	5.8698252668731685	6.493815802542668	0.548	0.19679362864218441	0.25800098650489256
ctcf_fine	a549-encsr035oxa	6	70.0	19	0.11372377186221547	0.17229354826097815	0.18157465102488013	0.6672534357510286	0.7268484861569756	6.117534765665592	6.616009771703066	0.575	0.1954087139808648	0.263218718275973
ctcf_fine	a549-encsr035oxa	7	55.0	19	0.11853871846462116	0.18771347647679865	0.19697293833810642	0.647607201932228	0.704049088480922	4.821954426161812	6.198317766048514	0.474	0.11937597737154099	0.2640385592025777
ctcf_fine	a549-encsr035oxa	7	60.0	19	0.20542671403323082	0.26517088090642593	0.2744410888036307	0.6563894261063138	0.7098448500950428	5.509633167979766	6.350254229696843	0.517	0.10462707324604088	0.004959619690236154
ctcf_fine	a549-encsr035oxa	7	65.0	19	0.11509552298917429	0.17108282621630128	0.18761696858707544	0.6711320549462962	0.7235469822029219	5.8655548375407145	6.5088231029859145	0.555	0.1040818556452195	0.003894326487427619
ctcf_fine	a549-encsr035oxa	7	70.0	19	0.2009498305831267	0.24810811968916602	0.25912023117330724	0.6792567708393802	0.7123871606654271	6.093312528491145	6.584633999679268	0.631	0.19406919735372907	0.10384553511234422
ctcf_fine	a549-encsr035oxa	8	55.0	19	0.018702107879099008	0.10269313879471181	0.10652656166909169	0.6502080870399791	0.7263073106987762	5.281787733791928	6.011277872399395	0.372	0.18892698748330478	0.4236861931290352
ctcf_fine	a549-encsr035oxa	8	60.0	19	0.01811065396824935	0.08753441950479658	0.0983572674235321	0.6725298025017865	0.7315858400251525	5.713471447113857	6.407282751721157	0.51	0.13730225048095665	0.42079526645485854
ctcf_fine	a549-encsr035oxa	8	65.0	19	0.016501857515005797	0.07777087245147073	0.09360773657109689	0.6890141648387373	0.7327729531660648	6.002605965513178	6.5470442812169	0.555	0.16663488013211952	0.004082434499785561
ctcf_fine	a549-encsr035oxa	8	70.0	19	0.225907845848911	0.3333267198450074	0.3461913687867467	0.6577638617812213	0.7348829075260362	6.24433423840494	6.667212051769583	0.563	0.0036169830239267996	0.004132534717828508
ctcf_fine	a549-encsr035oxa	9	55.0	19	0.17743598261919308	0.312403228960579	0.3263388843648417	0.07607287735550995	0.07996751291124003	0.0	5.47539489532598	0.202	0.20671407627146776	0.25773790868305274
ctcf_fine	a549-encsr035oxa	9	60.0	19	0.012301933829006503	0.08226815633993288	0.0849813337816734	0.617963723165717	0.7003104197713805	5.5493113908559994	6.020831143388738	0.44	0.1536907879602245	0.24339614035808493
ctcf_fine	a549-encsr035oxa	9	65.0	19	0.016495390692784696	0.07724237646486463	0.0926902400534837	0.63816951706341	0.6884010992476757	5.854486880088183	6.41807763323472	0.53	0.16199607980941214	0.24563235687710125
ctcf_fine	a549-encsr035oxa	9	70.0	19	0.014889865010134909	0.06899480412468131	0.08868390670432254	0.648481780830236	0.6952409017760066	6.13072538803674	6.548820950846683	0.564	0.16645515710250877	0.2480529752902696
ctcf_fine	a549-encsr035oxa	10	55.0	19	0.01697061243247664	0.09757056256730316	0.10047554606423714	0.6448472195906952	0.7253136637901306	5.3923596811283065	6.004896274704882	0.392	0.19944787894764826	0.4247874091955357
ctcf_fine	a549-encsr035oxa	10	60.0	19	0.018186678129782762	0.09402765208756377	0.10185459179004974	0.6600973244678164	0.7216548546825812	5.749030043134318	6.414967357899658	0.503	0.004571774209857112	0.004231225217773058
ctcf_fine	a549-encsr035oxa	10	65.0	19	0.2128741472526467	0.3386631355577601	0.3470804334179872	0.5951039200972725	0.7213574319836281	5.984551016495204	6.538304078402794	0.564	0.15706958665262105	0.004188616358100087
ctcf_fine	a549-encsr035oxa	10	70.0	19	0.013193457191928172	0.07152327518555136	0.08271487679812388	0.6879927304781908	0.7330562802157231	6.210087350210949	6.6519072660609675	0.582	0.003479664753317327	0.004037416256296277
ctcf_fine	mcf7-encsr000ahd	1	55.0	19	0.0166119916925944	0.08668412772445096	0.09202123316662271	0.5625181512786955	0.6987777966982285	5.479211143379016	6.249173814352548	0.553	0.2329041075060225	0.43383624255760794
ctcf_fine	mcf7-encsr000ahd	1	60.0	19	0.014570754694013066	0.07766013824932098	0.08473494149032983	0.605453977244539	0.7103368310023538	5.801586236054547	6.38168203001048	0.576	0.23016401382708257	0.47536081079256765
ctcf_fine	mcf7-encsr000ahd	1	65.0	19	0.20136212219703897	0.24659791597092762	0.25707630186894825	0.636907592324161	0.7197473369073105	6.091216229083438	6.544604391397575	0.633	0.1717788815336658	0.10472761446308784
ctcf_fine	mcf7-encsr000ahd	1	70.0	19	0.20451140982284094	0.32046579419197657	0.3313153472989648	0.6661193664753399	0.7441651027964916	6.333138976603882	6.664083364645263	0.648	0.1774091504376028	0.0047364944419655995
ctcf_fine	mcf7-encsr000ahd	2	55.0	19	0.3611180601707321	0.5476998392858572	0.5167621284611531	0.07795378742770702	0.07183923193904959	0.0	5.685625496506893	0.084	0.1628181908147691	0.36175500523964876
ctcf_fine	mcf7-encsr000ahd	2	60.0	19	0.19642885451634715	0.3385866144061579	0.34730766062717017	0.5212399728641003	0.7495374136908114	5.7468440696398035	6.365473759455889	0.561	0.00506253254719692	0.21810064993682607
ctcf_fine	mcf7-encsr000ahd	2	65.0	19	0.01138255617304173	0.06657157483142517	0.0787020522686913	0.7087675377194174	0.7517362156788715	6.056949294824808	6.49303176188675	0.601	0.1597860806361409	0.22265809759595068
ctcf_fine	mcf7-encsr000ahd	2	70.0	19	0.16850039395188326	0.23561799269082767	0.24616484271544276	0.7044862368940319	0.752861342468203	6.286286510938892	6.604153696830479	0.658	0.2192440002287724	0.10387776444654409
ctcf_fine	mcf7-encsr000ahd	3	55.0	19	0.23256086775014326	0.3876911964707347	0.40751867014693577	0.07323356424029998	0.07191476742318657	0.0	5.777407149993539	0.085	0.015330180710321434	0.44775516985030483
ctcf_fine	mcf7-encsr000ahd	3	60.0	19	0.11649521441849023	0.17762561728396728	0.18889865694920158	0.5571065188271282	0.7141896913230845	5.718844608937058	6.315871426038033	0.567	0.00719108067305612	0.3188153564550916
ctcf_fine	mcf7-encsr000ahd	3	65.0	19	0.013854735536354933	0.0725323664559736	0.0832527852702492	0.6293442548559628	0.7438483493944098	5.991024222031483	6.496389889641295	0.616	0.006099704367349733	0.004683773161676169
ctcf_fine	mcf7-encsr000ahd	3	70.0	19	0.009893098204431757	0.060824725850484665	0.07088215047624877	0.6787288625549223	0.7498101902214931	6.27291903659631	6.625757983033193	0.656	0.004810912362226034	0.005131892000361641
ctcf_fine	mcf7-encsr000ahd	4	55.0	19	0.013237554636682686	0.0761774116279759	0.08497645657561233	0.663765278211287	0.7260803724471183	5.459409359544068	6.002782363241304	0.43	0.15293132542461296	0.43944990490676483
ctcf_fine	mcf7-encsr000ahd	4	60.0	19	0.013924254646143707	0.06988196236894104	0.08627366361862998	0.6495958911407931	0.7367936417376899	5.918084306259109	6.490413744515479	0.607	0.15968475872912732	0.22405698772879637
ctcf_fine	mcf7-encsr000ahd	4	65.0	19	0.011300694698472636	0.06366440098692451	0.0775092017638312	0.6763605164548115	0.7455684691544259	6.20934778863957	6.603479729552636	0.64	0.16802528387838742	0.004824653193022077
ctcf_fine	mcf7-encsr000ahd	4	70.0	19	0.007771004490547752	0.05105527801431078	0.06309460686224305	0.7018009975501112	0.7493485187881955	6.39295474698905	6.694138178249983	0.705	0.18014938041885833	0.24144478155114568
ctcf_fine	mcf7-encsr000ahd	5	55.0	19	0.11456971246465933	0.18175277559302044	0.1872188302549018	0.661980000242792	0.7580897776591298	5.585354918922669	6.229600827601342	0.506	0.15005744880783203	0.30762086829902924
ctcf_fine	mcf7-encsr000ahd	5	60.0	19	0.1112036134311006	0.16848733987680134	0.17499569105688512	0.6896708742114169	0.763607213152861	5.937235517790014	6.375402684969155	0.568	0.1611995571369055	0.10410528184780259
ctcf_fine	mcf7-encsr000ahd	5	65.0	19	0.009670979080744647	0.06537266957611178	0.07217089977628892	0.710515297713756	0.7692448427228887	6.2213596873515025	6.515630475147502	0.597	0.0026806289747328205	0.0038525682389106706
ctcf_fine	mcf7-encsr000ahd	5	70.0	19	0.006951212797974639	0.055153516071058103	0.06199160687341234	0.7293436260548559	0.7696283270297255	6.435780990989127	6.651182870294779	0.673	0.0022579167346654695	0.0028735846303033475
ctcf_fine	mcf7-encsr000ahd	6	55.0	19	0.014040601809209078	0.08405871962861448	0.0860123259001649	0.6165818121070324	0.712078483400213	5.441210256297003	5.964077471527037	0.425	0.20293428982877226	0.4636589754668144
ctcf_fine	mcf7-encsr000ahd	6	60.0	19	0.01679183354218165	0.08291766706822767	0.0930189233299522	0.6090638445576135	0.7484345923219101	5.879819680368198	6.436023467295315	0.568	0.005344354500340692	0.10657133979284827
